Num,Species,Gen_len
9134,Carpodacus rodochroa,4.056205569
9135,Carpodacus vinaceus,4.056205569
9136,Carpodacus edwardsii,4.056205569
9137,Carpodacus synoicus,4.056205569
9138,Carpodacus roseus,4.056205569
9139,Carpodacus trifasciatus,4.056205569
9140,Carpodacus rodopeplus,4.056205569
9141,Carpodacus thura,4.056205569
9142,Carpodacus rhodochlamys,4.056205569
9143,Carpodacus rubicilloides,4.056205569
9144,Carpodacus rubicilla,4.056205569
9145,Carpodacus puniceus,4.056205569
9146,Carpodacus roborowskii,4.056205569
9147,Chaunoproctus ferreorostris,4.294942462
9148,Pinicola enucleator,4.156492248
9149,Pinicola subhimachala,4.156492248
9150,Haematospiza sipahi,4.253132832
9151,Loxia pytyopsittacus,3.388598696
9152,Loxia scotica,3.388598696
9153,Loxia curvirostra,3.388598696
9154,Loxia leucoptera,3.388598696
9155,Loxia megaplaga,3.388598696
9156,Pyrrhula nipalensis,4.794280576
9157,Pyrrhula leucogenis,4.794280576
9158,Pyrrhula aurantiaca,4.794280576
9159,Pyrrhula erythrocephala,4.794280576
9160,Pyrrhula erythaca,4.794280576
9161,Pyrrhula pyrrhula,4.794280576
9162,Pyrrhula murina,4.794280576
9163,Coccothraustes coccothraustes,5.481882832
9164,Coccothraustes vespertinus,5.481882832
9165,Coccothraustes abeillei,5.481882832
9166,Eophona migratoria,4.253132832
9167,Eophona personata,4.253132832
9168,Mycerobas icterioides,4.253132832
9169,Mycerobas affinis,4.253132832
9170,Mycerobas melanozanthos,4.253132832
9171,Mycerobas carnipes,4.253132832
9172,Pyrrhoplectes epauletta,4.253132832
9173,Telespiza ultima,4.856882832
9174,Telespiza cantans,4.856882832
9175,Psittirostra psittacea,5.003132832
9176,Dysmorodrepanis munroi,4.294942462
9177,Loxioides bailleui,4.763888889
9178,Rhodacanthis flaviceps,4.294942462
9179,Rhodacanthis palmeri,4.294942462
9180,Chloridops kona,4.294942462
9181,Pseudonestor xanthophrys,4.506265664
9182,Hemignathus kauaiensis,5.474137931
9183,Hemignathus virens,5.474137931
9184,Hemignathus flavus,5.474137931
9185,Hemignathus parvus,5.474137931
9186,Hemignathus sagittirostris,5.474137931
9187,Hemignathus obscurus,5.474137931
9188,Hemignathus ellisianus,5.474137931
9189,Hemignathus lucidus,5.474137931
9190,Hemignathus munroi,5.474137931
9191,Oreomystis bairdi,5.703703704
9192,Oreomystis mana,5.703703704
9193,Paroreomyza montana,9.692307692
9194,Paroreomyza flammea,9.692307692
9195,Paroreomyza maculata,9.692307692
9196,Loxops caeruleirostris,5.773584906
9197,Loxops coccineus,5.773584906
9198,Ciridops anna,4.294942462
9199,Vestiaria coccinea,4.861111111
9200,Drepanis pacifica,4.294942462
9201,Drepanis funerea,4.294942462
9202,Palmeria dolei,5.506265664
9203,Himatione sanguinea,5.571428571
9204,Melamprosops phaeosoma,5.003132832
9205,Urocynchramus pylzowi,4.253132832
9206,Vermivora bachmanii,3.791559178
9207,Vermivora cyanoptera,3.722424996
9208,Vermivora chrysoptera,3.791559178
9209,Vermivora peregrina,3.791559178
9210,Vermivora celata,3.598141136
9211,Vermivora ruficapilla,3.519763872
9212,Vermivora virginiae,4.021889785
9213,Vermivora crissalis,3.791559178
9214,Vermivora luciae,4.891050584
9215,Parula americana,2.964636542
9216,Parula pitiayumi,2.964636542
9217,Parula superciliosa,2.964636542
9218,Parula gutturalis,2.964636542
9219,Dendroica petechia,3.648655462
9220,Dendroica pensylvanica,3.507326203
9221,Dendroica magnolia,3.421958523
9222,Dendroica tigrina,3.550105286
9223,Dendroica caerulescens,3.515666487
9224,Dendroica coronata,3.494935438
9225,Dendroica nigrescens,3.900318627
9226,Dendroica townsendi,3.394413638
9227,Dendroica occidentalis,3.59326017
9228,Dendroica virens,3.550105286
9229,Dendroica chrysoparia,3.550105286
9230,Dendroica fusca,3.550105286
9231,Dendroica dominica,3.550105286
9232,Dendroica graciae,3.550105286
9233,Dendroica adelaidae,3.709346405
9234,Dendroica subita,3.550105286
9235,Dendroica delicata,3.550105286
9236,Dendroica pityophila,3.550105286
9237,Dendroica pinus,3.550105286
9238,Dendroica kirtlandii,3.550105286
9239,Dendroica discolor,3.5560897
9240,Dendroica vitellina,3.550105286
9241,Dendroica palmarum,3.550105286
9242,Dendroica castanea,3.550105286
9243,Dendroica striata,3.49751587
9244,Dendroica cerulea,3.550105286
9245,Dendroica plumbea,3.550105286
9246,Dendroica pharetra,3.550105286
9247,Dendroica angelae,3.550105286
9248,Catharopeza bishopi,3.907082452
9249,Mniotilta varia,4.631447087
9250,Setophaga ruticilla,4.412421935
9251,Protonotaria citrea,3.995490196
9252,Helmitheros vermivorum,3.926069364
9253,Limnothlypis swainsonii,3.807082452
9254,Seiurus aurocapilla,4.850511336
9255,Parkesia noveboracensis,4.378625921
9256,Parkesia motacilla,4.500626676
9257,Oporornis formosus,3.762051919
9258,Oporornis agilis,3.486606904
9259,Oporornis philadelphia,3.459626068
9260,Oporornis tolmiei,3.322927019
9261,Geothlypis trichas,4.603792822
9262,Geothlypis beldingi,4.603792822
9263,Geothlypis flavovelata,4.603792822
9264,Geothlypis rostrata,4.603792822
9265,Geothlypis semiflava,4.603792822
9266,Geothlypis speciosa,4.603792822
9267,Geothlypis nelsoni,4.603792822
9268,Geothlypis aequinoctialis,4.603792822
9269,Geothlypis poliocephala,4.603792822
9270,Microligea palustris,3.907082452
9271,Teretistris fernandinae,3.907082452
9272,Teretistris fornsi,3.907082452
9273,Leucopeza semperi,3.907082452
9274,Wilsonia citrina,3.867081885
9275,Wilsonia pusilla,3.576388889
9276,Wilsonia canadensis,3.658903676
9277,Cardellina rubrifrons,3.961111111
9278,Ergaticus ruber,3.907082452
9279,Ergaticus versicolor,3.907082452
9280,Myioborus pictus,3.452082452
9281,Myioborus miniatus,3.452082452
9282,Myioborus castaneocapilla,3.452082452
9283,Myioborus brunniceps,3.452082452
9284,Myioborus pariae,3.452082452
9285,Myioborus albifacies,3.452082452
9286,Myioborus cardonai,3.452082452
9287,Myioborus torquatus,3.452082452
9288,Myioborus melanocephalus,3.452082452
9289,Myioborus ornatus,3.452082452
9290,Myioborus albifrons,3.452082452
9291,Myioborus flavivertex,3.452082452
9292,Euthlypis lachrymosa,3.907082452
9293,Basileuterus fraseri,3.907082452
9294,Basileuterus bivittatus,3.907082452
9295,Basileuterus chrysogaster,3.907082452
9296,Basileuterus signatus,3.907082452
9297,Basileuterus luteoviridis,3.907082452
9298,Basileuterus nigrocristatus,3.907082452
9299,Basileuterus griseiceps,3.907082452
9300,Basileuterus basilicus,3.907082452
9301,Basileuterus cinereicollis,3.907082452
9302,Basileuterus conspicillatus,3.907082452
9303,Basileuterus coronatus,3.907082452
9304,Basileuterus culicivorus,3.907082452
9305,Basileuterus trifasciatus,3.907082452
9306,Basileuterus hypoleucus,3.907082452
9307,Basileuterus rufifrons,3.907082452
9308,Basileuterus belli,3.907082452
9309,Basileuterus melanogenys,3.907082452
9310,Basileuterus ignotus,3.907082452
9311,Basileuterus tristriatus,3.907082452
9312,Basileuterus leucoblepharus,3.907082452
9313,Basileuterus leucophrys,3.907082452
9314,Basileuterus flaveolus,3.907082452
9315,Phaeothlypis fulvicauda,3.907082452
9316,Phaeothlypis rivularis,3.907082452
9317,Zeledonia coronata,3.907082452
9318,Icteria virens,3.861523272
9319,Xenoligea montana,3.907082452
9320,Psarocolius decumanus,4.624658869
9321,Psarocolius viridis,4.624658869
9322,Psarocolius atrovirens,4.624658869
9323,Psarocolius angustifrons,4.624658869
9324,Psarocolius wagleri,4.624658869
9325,Psarocolius montezuma,4.624658869
9326,Psarocolius cassini,4.624658869
9327,Psarocolius bifasciatus,4.624658869
9328,Psarocolius guatimozinus,4.624658869
9329,Clypicterus oseryi,4.624658869
9330,Ocyalus latirostris,4.624658869
9331,Cacicus cela,4.624658869
9332,Cacicus haemorrhous,4.624658869
9333,Cacicus uropygialis,4.624658869
9334,Cacicus koepckeae,4.624658869
9335,Cacicus chrysopterus,4.624658869
9336,Cacicus chrysonotus,4.624658869
9337,Cacicus sclateri,4.624658869
9338,Cacicus solitarius,4.624658869
9339,Cacicus melanicterus,4.624658869
9340,Amblycercus holosericeus,4.624658869
9341,Icterus portoricensis,5.160988964
9342,Icterus cayanensis,5.141102151
9343,Icterus dominicensis,5.141102151
9344,Icterus northropi,5.160988964
9345,Icterus melanopsis,5.160988964
9346,Icterus pyrrhopterus,5.160988964
9347,Icterus graduacauda,5.141102151
9348,Icterus chrysater,5.141102151
9349,Icterus nigrogularis,5.141102151
9350,Icterus leucopteryx,5.141102151
9351,Icterus auratus,5.141102151
9352,Icterus mesomelas,5.141102151
9353,Icterus auricapillus,5.141102151
9354,Icterus graceannae,5.141102151
9355,Icterus pectoralis,5.141102151
9356,Icterus gularis,5.141102151
9357,Icterus pustulatus,5.141102151
9358,Icterus icterus,5.141102151
9359,Icterus croconotus,5.141102151
9360,Icterus jamacaii,5.141102151
9361,Icterus galbula,4.977410362
9362,Icterus bullockii,5.006567106
9363,Icterus abeillei,5.141102151
9364,Icterus cucullatus,5.141102151
9365,Icterus spurius,5.065833333
9366,Icterus wagleri,5.141102151
9367,Icterus prosthemelas,5.141102151
9368,Icterus oberi,6.071428571
9369,Icterus bonana,5.141102151
9370,Icterus laudabilis,5.141102151
9371,Icterus maculialatus,5.141102151
9372,Icterus parisorum,5.141102151
9373,Nesopsar nigerrimus,4.624658869
9374,Gymnomystax mexicanus,4.624658869
9375,Macroagelaius imthurni,4.624658869
9376,Macroagelaius subalaris,4.624658869
9377,Hypopyrrhus pyrohypogaster,4.624658869
9378,Lampropsar tanagrinus,4.624658869
9379,Gnorimopsar chopi,4.624658869
9380,Curaeus curaeus,4.624658869
9381,Curaeus forbesi,4.624658869
9382,Amblyramphus holosericeus,4.624658869
9383,Chrysomus ruficapillus,4.624658869
9384,Chrysomus icterocephalus,4.624658869
9385,Xanthopsar flavus,4.624658869
9386,Pseudoleistes guirahuro,4.624658869
9387,Pseudoleistes virescens,4.624658869
9388,Oreopsar bolivianus,4.624658869
9389,Agelaioides badius,4.624658869
9390,Molothrus rufoaxillaris,4.591158759
9391,Molothrus bonariensis,4.591158759
9392,Molothrus aeneus,4.591158759
9393,Molothrus ater,4.591158759
9394,Molothrus oryzivorus,4.591158759
9395,Dives atroviolaceus,4.624658869
9396,Dives dives,4.624658869
9397,Dives warszewiczi,4.624658869
9398,Agelaius phoeniceus,6.228752759
9399,Agelaius assimilis,6.041252759
9400,Agelaius tricolor,5.853752759
9401,Agelaius humeralis,6.041252759
9402,Agelaius xanthomus,6.041252759
9403,Agelasticus xanthophthalmus,4.624658869
9404,Agelasticus thilius,4.624658869
9405,Agelasticus cyanopus,4.624658869
9406,Euphagus carolinus,4.247068966
9407,Euphagus cyanocephalus,4.247068966
9408,Quiscalus mexicanus,5.577055378
9409,Quiscalus major,5.577055378
9410,Quiscalus palustris,5.577055378
9411,Quiscalus nicaraguensis,5.577055378
9412,Quiscalus quiscula,5.577055378
9413,Quiscalus niger,5.577055378
9414,Quiscalus lugubris,5.577055378
9415,Sturnella militaris,4.314245283
9416,Sturnella superciliaris,4.314245283
9417,Sturnella bellicosa,4.314245283
9418,Sturnella defilippii,4.314245283
9419,Sturnella loyca,4.314245283
9420,Sturnella magna,4.391281407
9421,Sturnella neglecta,4.246111111
9422,Xanthocephalus xanthocephalus,4.549658869
9423,Dolichonyx oryzivorus,3.932790698
9424,Coereba flaveola,3.372479241
9425,Melophus lathami,3.776321586
9426,Latoucheornis siemsseni,3.776321586
9427,Miliaria calandra,4.39797619
9428,Emberiza citrinella,3.656690259
9429,Emberiza leucocephalos,3.632565297
9430,Emberiza stewarti,3.632565297
9431,Emberiza cirlus,3.632565297
9432,Emberiza koslowi,3.632565297
9433,Emberiza cia,3.632565297
9434,Emberiza godlewskii,3.632565297
9435,Emberiza cioides,3.632565297
9436,Emberiza jankowskii,3.632565297
9437,Emberiza buchanani,3.632565297
9438,Emberiza cineracea,3.632565297
9439,Emberiza hortulana,3.632565297
9440,Emberiza caesia,3.632565297
9441,Emberiza striolata,3.632565297
9442,Emberiza impetuani,3.632565297
9443,Emberiza tahapisi,3.632565297
9444,Emberiza socotrana,3.632565297
9445,Emberiza capensis,3.632565297
9446,Emberiza tristrami,3.632565297
9447,Emberiza fucata,3.632565297
9448,Emberiza pusilla,3.632565297
9449,Emberiza chrysophrys,3.632565297
9450,Emberiza rustica,3.632565297
9451,Emberiza elegans,3.632565297
9452,Emberiza aureola,3.632565297
9453,Emberiza rutila,3.632565297
9454,Emberiza flaviventris,3.632565297
9455,Emberiza poliopleura,3.632565297
9456,Emberiza affinis,3.632565297
9457,Emberiza cabanisi,3.632565297
9458,Emberiza melanocephala,3.632565297
9459,Emberiza bruniceps,3.632565297
9460,Emberiza sulphurata,3.632565297
9461,Emberiza spodocephala,3.632565297
9462,Emberiza variabilis,3.632565297
9463,Emberiza pallasi,3.632565297
9464,Emberiza schoeniclus,3.609441152
9465,Emberiza yessoensis,3.632565297
9466,Calcarius lapponicus,3.293577982
9467,Calcarius pictus,5.081632653
9468,Calcarius ornatus,4.003003003
9469,Rhynchophanes mccownii,3.958579882
9470,Plectrophenax nivalis,3.892601351
9471,Plectrophenax hyperboreus,3.892601351
9472,Calamospiza melanocorys,3.202643172
9473,Passerella iliaca,4.456937781
9474,Melospiza melodia,3.691767016
9475,Melospiza lincolnii,3.618846795
9476,Melospiza georgiana,3.83957483
9477,Zonotrichia capensis,4.297254668
9478,Zonotrichia querula,4.297254668
9479,Zonotrichia albicollis,4.229779614
9480,Zonotrichia leucophrys,4.319084249
9481,Zonotrichia atricapilla,4.352099937
9482,Junco vulcani,3.579159132
9483,Junco hyemalis,3.579159132
9484,Junco phaeonotus,3.579159132
9485,Passerculus sandwichensis,3.399119586
9486,Ammodramus maritimus,4.012450704
9487,Ammodramus caudacutus,3.79447619
9488,Ammodramus nelsoni,3.880595745
9489,Ammodramus leconteii,3.880595745
9490,Ammodramus henslowii,3.880595745
9491,Ammodramus bairdii,3.880595745
9492,Ammodramus savannarum,3.854
9493,Ammodramus humeralis,3.880595745
9494,Ammodramus aurifrons,3.880595745
9495,Rhynchospiza strigiceps,3.717391304
9496,Rhynchospiza stolzmanni,3.717391304
9497,Xenospiza baileyi,3.776321586
9498,Spizella arborea,3.892857143
9499,Spizella passerina,3.888888889
9500,Spizella pallida,3.83728719
9501,Spizella breweri,3.83728719
9502,Spizella pusilla,3.747384155
9503,Spizella wortheni,3.83728719
9504,Spizella atrogularis,3.83728719
9505,Pooecetes gramineus,3.52
9506,Chondestes grammacus,3.808821586
9507,Amphispiza bilineata,3.513821586
9508,Amphispiza belli,3.513821586
9509,Amphispiza quinquestriata,3.717391304
9510,Aimophila ruficeps,3.717391304
9511,Aimophila notosticta,3.717391304
9512,Aimophila rufescens,3.717391304
9513,Torreornis inexpectata,3.776321586
9514,Oriturus superciliosus,3.776321586
9515,Porphyrospiza caerulescens,3.776321586
9516,Phrygilus atriceps,3.776321586
9517,Phrygilus punensis,3.776321586
9518,Phrygilus gayi,3.776321586
9519,Phrygilus patagonicus,3.776321586
9520,Phrygilus fruticeti,3.776321586
9521,Phrygilus unicolor,3.776321586
9522,Phrygilus dorsalis,3.776321586
9523,Phrygilus erythronotus,3.776321586
9524,Phrygilus plebejus,3.776321586
9525,Phrygilus carbonarius,3.776321586
9526,Phrygilus alaudinus,3.776321586
9527,Melanodera melanodera,3.776321586
9528,Melanodera xanthogramma,3.776321586
9529,Haplospiza rustica,3.776321586
9530,Haplospiza unicolor,3.776321586
9531,Acanthidops bairdi,3.776321586
9532,Lophospingus pusillus,3.776321586
9533,Lophospingus griseocristatus,3.776321586
9534,Donacospiza albifrons,3.776321586
9535,Rowettia goughensis,4.85
9536,Nesospiza acunhae,3.776321586
9537,Nesospiza wilkinsi,3.776321586
9538,Nesospiza questi,3.776321586
9539,Diuca speculifera,3.776321586
9540,Diuca diuca,3.776321586
9541,Idiopsar brachyurus,3.776321586
9542,Piezorhina cinerea,3.776321586
9543,Xenospingus concolor,3.776321586
9544,Incaspiza pulchra,3.776321586
9545,Incaspiza personata,3.776321586
9546,Incaspiza ortizi,3.776321586
9547,Incaspiza laeta,3.776321586
9548,Incaspiza watkinsi,3.776321586
9549,Poospiza thoracica,3.776321586
9550,Poospiza boliviana,3.776321586
9551,Poospiza alticola,3.776321586
9552,Poospiza hypochondria,3.776321586
9553,Poospiza ornata,3.776321586
9554,Poospiza erythrophrys,3.776321586
9555,Poospiza nigrorufa,3.776321586
9556,Poospiza lateralis,3.776321586
9557,Poospiza cabanisi,3.776321586
9558,Poospiza rubecula,3.776321586
9559,Poospiza caesar,3.776321586
9560,Poospiza hispaniolensis,3.776321586
9561,Poospiza torquata,3.776321586
9562,Poospiza melanoleuca,3.776321586
9563,Poospiza cinerea,3.776321586
9564,Sicalis citrina,3.776321586
9565,Sicalis lutea,3.776321586
9566,Sicalis uropygialis,3.776321586
9567,Sicalis luteocephala,3.776321586
9568,Sicalis auriventris,3.776321586
9569,Sicalis olivascens,3.776321586
9570,Sicalis lebruni,3.776321586
9571,Sicalis columbiana,3.776321586
9572,Sicalis flaveola,3.776321586
9573,Sicalis luteola,3.776321586
9574,Sicalis raimondii,3.776321586
9575,Sicalis taczanowskii,3.776321586
9576,Emberizoides herbicola,3.776321586
9577,Emberizoides duidae,3.776321586
9578,Emberizoides ypiranganus,3.776321586
9579,Embernagra platensis,3.776321586
9580,Embernagra longicauda,3.776321586
9581,Volatinia jacarina,3.776321586
9582,Sporophila frontalis,4.768821586
9583,Sporophila falcirostris,4.768821586
9584,Sporophila schistacea,4.768821586
9585,Sporophila intermedia,4.768821586
9586,Sporophila plumbea,4.768821586
9587,Sporophila americana,4.768821586
9588,Sporophila corvina,4.768821586
9589,Sporophila murallae,4.768821586
9590,Sporophila torqueola,4.768821586
9591,Sporophila collaris,4.768821586
9592,Sporophila bouvronides,4.768821586
9593,Sporophila lineola,4.768821586
9594,Sporophila luctuosa,4.768821586
9595,Sporophila nigricollis,4.768821586
9596,Sporophila ardesiaca,4.768821586
9597,Sporophila melanops,4.768821586
9598,Sporophila caerulescens,4.768821586
9599,Sporophila albogularis,4.768821586
9600,Sporophila leucoptera,4.768821586
9601,Sporophila peruviana,4.768821586
9602,Sporophila simplex,4.768821586
9603,Sporophila nigrorufa,4.768821586
9604,Sporophila bouvreuil,4.768821586
9605,Sporophila minuta,4.768821586
9606,Sporophila hypoxantha,4.768821586
9607,Sporophila ruficollis,4.768821586
9608,Sporophila palustris,4.768821586
9609,Sporophila castaneiventris,4.768821586
9610,Sporophila hypochroma,4.768821586
9611,Sporophila cinnamomea,4.768821586
9612,Sporophila melanogaster,4.768821586
9613,Sporophila telasco,4.768821586
9614,Oryzoborus nuttingi,3.776321586
9615,Oryzoborus crassirostris,3.776321586
9616,Oryzoborus atrirostris,3.776321586
9617,Oryzoborus maximiliani,3.776321586
9618,Oryzoborus angolensis,3.776321586
9619,Oryzoborus funereus,3.776321586
9620,Melopyrrha nigra,3.776321586
9621,Dolospingus fringilloides,3.776321586
9622,Catamenia analis,3.776321586
9623,Catamenia inornata,3.776321586
9624,Catamenia homochroa,3.776321586
9625,Tiaris obscurus,3.351321586
9626,Tiaris canorus,3.351321586
9627,Tiaris olivaceus,3.351321586
9628,Tiaris bicolor,3.351321586
9629,Tiaris fuliginosus,3.351321586
9630,Loxipasser anoxanthus,3.776321586
9631,Loxigilla portoricensis,4.063888889
9632,Loxigilla violacea,4.063888889
9633,Loxigilla noctis,4.063888889
9634,Loxigilla barbadensis,4.063888889
9635,Euneornis campestris,3.776321586
9636,Melanospiza richardsoni,3.776321586
9637,Geospiza magnirostris,5.081632653
9638,Geospiza fortis,4.287903226
9639,Geospiza fuliginosa,5.081632653
9640,Geospiza difficilis,5.081632653
9641,Geospiza scandens,6.555555556
9642,Geospiza conirostris,5.081632653
9643,Camarhynchus psittacula,3.776321586
9644,Camarhynchus pauper,3.776321586
9645,Camarhynchus parvulus,3.776321586
9646,Camarhynchus pallidus,3.776321586
9647,Camarhynchus heliobates,3.776321586
9648,Platyspiza crassirostris,3.776321586
9649,Certhidea olivacea,3.776321586
9650,Pinaroloxias inornata,3.776321586
9651,Pipilo chlorurus,4.162098081
9652,Pipilo ocai,4.153361882
