assessment id,taxon id,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Common name,Category,Version,Criteria,PE?,PEW?,Assessment year,Population trend,Marine,Generation length,Depth upper limit,Depth lower limit
8199079,183915,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Lophogobius,Lophogobius cristulatus,"Ginsburg, 1939",Pacific Crested-goby,LC,3.1,,,,2010,4,t,,0,6
8199252,183916,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Gobulus,Gobulus hancocki,"Ginsburg, 1938",Sandtop goby,LC,3.1,,,,2010,4,t,,1,20
8199426,183917,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchovia,Anchovia macrolepidota,"(Kner, 1863)",Bigscale Anchovy,LC,3.1,,,,2010,4,t,,0,10
8199692,183918,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE,Bascanichthys,Bascanichthys cylindricus,"Meek &amp; Hildebrand, 1923",Round sand-eel,LC,3.1,,,,2010,4,t,,0,30
8199794,183919,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,TRIGLIDAE,Prionotus,Prionotus birostratus,"Richardson, 1844",Twobeak searobin,LC,3.1,,,,2010,4,t,,20,60
8200013,183920,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,ACHIRIDAE,Trinectes,Trinectes xanthurus,"Walker &amp; Bollinger, 2001",Yellow-tail Sole,LC,3.1,,,,2010,4,t,,2,40
8200163,183921,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,MURAENIDAE,Muraena,Muraena lentiginosa,"Jenyns, 1842",Jewel moray,LC,3.1,,,,2010,4,t,,1,25
8200341,183922,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,PRISTIGASTERIDAE,Opisthopterus,Opisthopterus dovii,(Günther 1868),Dove's longfin herring (FB),LC,3.1,,,,2010,4,t,,0,10
8200578,183923,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Decodon,Decodon melasma,"Gomon, 1974",Blackspot wrasse,LC,3.1,,,,2010,4,t,,40,160
8200765,183924,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Hypsoblennius,Hypsoblennius robustus,"Hildebrand, 1946",,LC,3.1,,,,2010,3,t,,1,5
8200868,183925,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,Sphoeroides,Sphoeroides angusticeps,(Jenyns 1842),Narrow-headed puffer (FB),LC,3.1,,,,2010,4,t,,5,20
8200977,183926,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Quietula,Quietula y-cauda,"(Jenkins &amp; Evermann, 1889)",American shadow goby,LC,3.1,,,,2010,4,t,,0,4
8201148,183927,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,ELEOTRIDAE,Guavina,Guavina micropus,"Ginsburg, 1953",,DD,3.1,,,,2010,4,t,,0,3
8201284,183928,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,PARALICHTHYIDAE,Xystreurys,Xystreurys liolepis,"Jordan &amp; Gilbert, 1880",Fantail Flounder,LC,3.1,,,,2010,4,t,,5,136
8201397,183929,ANIMALIA,CHORDATA,ACTINOPTERYGII,MUGILIFORMES,MUGILIDAE,Mugil,Mugil hospes,"Jordan &amp; Culver, 1895",Hospe Mullet,LC,3.1,,,,2010,4,t,,0,10
8201635,183930,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,BYTHITIDAE,Grammonus,Grammonus diagrammus,"(Heller &amp; Snodgrass, 1903)",Purple Brotula,LC,3.1,,,,2010,4,t,,5,20
8201850,183931,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Harengula,Harengula thrissina,(Jordan &amp; Gilbert 1882),Pacific Flatiron Herring,LC,3.1,,,,2010,4,t,,0,10
8202123,183932,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,ACHIRIDAE,Achirus,Achirus mazatlanus,"(Steindachner, 1869)",Mazatlan Sole,LC,3.1,,,,2010,4,t,,1,55
8202310,183933,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,PARALICHTHYIDAE,Hippoglossina,Hippoglossina tetrophthalma,(Gilbert 1890),Fourspot flounder (FB),LC,3.1,,,,2010,4,t,,23,233
8202487,183934,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchoviella,Anchoviella balboae,"(Jordan &amp; Seale, 1926)",Balboa Anchovy,DD,3.1,,,,2010,4,t,,0,10
8202702,183935,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Paralonchurus,Paralonchurus dumerilii,"(Bocourt, 1869)",Suco croaker,LC,3.1,,,,2010,4,t,,1,30
8202888,183936,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,BYTHITIDAE,Ogilbia,Ogilbia jewettae,"Møller, Schwarzhans &amp; Nielsen, 2005",Jewett's  Brotula,LC,3.1,,,,2010,4,t,,0,18
8203046,183937,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,HAEMULIDAE,Orthopristis,Orthopristis cantharinus,"(Jenyns, 1840)",Sheephead grunt,DD,3.1,,,,2010,4,t,,0,40
8203226,183938,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Rypticus,Rypticus nigripinnis,Gill 1861,Twice-spotted soapfish,LC,3.1,,,,2010,4,t,,0,70
8203401,183939,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,ARIIDAE,Notarius,Notarius cookei,"(Acero P. &amp; Betancur-R., 2002)",False Scultptured Sea-catfish,VU,3.1,B2ab(iii),,,2010,2,t,,0,20
8203569,183940,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,SCORPAENIDAE,Scorpaena,Scorpaena histrio,Jenyns 1840,Player scorpionfish (FB),LC,3.1,,,,2010,4,t,,5,160
8203769,183941,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAENOPSIDAE,Chaenopsis,Chaenopsis alepidota,"(Gilbert, 1890)",Orangethroat pikeblenny,LC,3.1,,,,2010,4,t,,1,25
8203908,183942,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,SOLEIDAE,Aseraggodes,Aseraggodes herrei,Seale 1940,Herre's sole (FB),DD,3.1,,,,2010,4,t,,1,75
8204043,183943,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,Gobioclinus,Gobioclinus dendriticus,"(Reid, 1935)",Bravo Clinid,VU,3.1,D2,,,2010,4,t,,1,25
8204191,183944,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,CONGRIDAE,Gorgasia,Gorgasia punctata,"Meek &amp; Hildebrand, 1923",Peppered garden eel,LC,3.1,,,,2010,4,t,,5,30
8204345,183945,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Micropogonias,Micropogonias manni,"(Moreno, 1970)",,DD,3.1,,,,2010,4,t,,0,20
8204521,183946,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Ophioscion,Ophioscion strabo,"Gilbert, 1897",Squint-eyed croaker,LC,3.1,,,,2010,4,t,,1,20
8204695,183947,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Bollmannia,Bollmannia chlamydes,"Jordan, 1890",Góbido cabezón,LC,3.1,,,,2010,4,t,,10,120
8204841,183948,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LUTJANIDAE,Lutjanus,Lutjanus argentiventris,"(Peters, 1869)",Amarillo snapper,LC,3.1,,,,2010,4,t,,3,94
8205099,183949,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,Paraclinus,Paraclinus ditrichus,"Rosenblatt &amp; Parr, 1969",Leastfoot Blenny,DD,3.1,,,,2010,4,t,,0,10
8205206,183950,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Lythrypnus,Lythrypnus insularis,"Bussing, 1990",Distant goby (FB),VU,3.1,D2,,,2010,4,t,,3,20
8205335,183951,ANIMALIA,CHORDATA,ACTINOPTERYGII,BELONIFORMES,HEMIRAMPHIDAE,Hyporhamphus,Hyporhamphus naos,"Banford &amp; Collette, 2001",Pacific silverstripe halfbeak,LC,3.1,,,,2010,4,t,,0,30
8205522,183952,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAENOPSIDAE,Coralliozetus,Coralliozetus micropes,"(Beebe &amp; Tee-Van, 1938)",Scarletfin blenny,LC,3.1,,,,2010,4,t,,1,5
8205655,183953,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Petrotyx,Petrotyx hopkinsi,"Heller &amp; Snodgrass, 1903",Velvetnose brotula,LC,3.1,,,,2010,4,t,,3,10
8205810,183954,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Cynoscion,Cynoscion analis,"(Jenyns, 1842)",Peruvian weakfish,LC,3.1,,,,2010,4,t,,1,50
8205955,183955,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,Starksia,Starksia hoesei,"Rosenblatt &amp; Taylor, 1971",Hose Blenny,DD,3.1,,,,2010,4,t,,25,35
8206084,183956,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,HAEMULIDAE,Haemulopsis,Haemulopsis nitidus,"(Steindachner, 1869)",Shining grunt,LC,3.1,,,,2010,4,t,,0,50
8206260,183957,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,ATHERINOPSIDAE,Atherinops,Atherinops affinis,(Ayres 1860),Topsmelt Silverside,LC,3.1,,,,2010,3,t,,0,26
8206487,183958,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Chriolepis,Chriolepis cuneata,"Bussing, 1990",Rail goby,DD,3.1,,,,2010,4,t,,5,32
8206667,183959,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,Labrisomus,Labrisomus pomaspilus,"Springer &amp; Rosenblatt, 1965",,DD,3.1,,,,2010,4,t,,1,10
8206801,183960,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Parrella,Parrella ginsburgi,"Wade, 1946",Darkblotch goby,DD,3.1,,,,2010,4,t,,1,10
8207094,183962,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE,Pisodonophis,Pisodonophis daspilotus,"Gilbert, 1898",Marble-toothed snake-eel,NT,3.1,,,,2010,4,t,5-7,0,10
8207287,183963,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,POMACENTRIDAE,Stegastes,Stegastes leucorus,"(Gilbert, 1892)",Whitetail damselfish,VU,3.1,D2,,,2010,4,t,,0,18
8207441,183964,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,BOTHIDAE,Monolene,Monolene asaedai,Clark 1936,Asaedae flounder,DD,3.1,,,,2010,4,t,,100,110
8207652,183965,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE,Trachurus,Trachurus murphyi,"Nichols, 1920",Chilean Jack Mackerel,DD,3.1,,,,2010,4,t,,10,300
8207878,183966,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,MURAENIDAE,Gymnothorax,Gymnothorax serratidens,"(Hildebrand &amp; Barton, 1949)",Sawtooth Moray,DD,3.1,,,,2010,4,t,,1,100
8208016,183967,ANIMALIA,CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,LOPHIIDAE,Lophiodes,Lophiodes spilurus,"(Garman, 1899)",Threadfin goosefish,LC,3.1,,,,2010,4,t,,80,475
8208246,183968,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAENOPSIDAE,Acanthemblemaria,Acanthemblemaria stephensi,"Rosenblatt &amp; McCosker, 1988",Malpelo Barnacle Blenny,VU,3.1,B1ab(iii); D2,,,2010,4,t,,0,10
8208393,183969,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,ARGENTINIDAE,Argentina,Argentina sialis,Gilbert 1890,North-Pacific argentine (FB),LC,3.1,,,,2010,4,t,,10,300
8208595,183970,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Brotula,Brotula clarkae,"Hubbs, 1944",Pacific bearded brotula,DD,3.1,,,,2010,4,t,,1,650
8208826,183971,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,TRIGLIDAE,Bellator,Bellator xenisma,"(Jordan &amp; Bollman, 1890)",Splitnose searobin,LC,3.1,,,,2010,4,t,,17,200
8209005,183972,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE,Oligoplites,Oligoplites altus,(Günther 1868),Longjaw Leatherjacket,LC,3.1,,,,2010,4,t,,0,30
8209244,183973,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GERREIDAE,Diapterus,Diapterus aureolus,"(Jordan &amp; Gilbert, 1882)",Golden mojarra,LC,3.1,,,,2010,4,t,,0,30
8209430,183974,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Stellifer,Stellifer pizarroensis,"Hildebrand, 1946",Pizzaro stardrum,LC,3.1,,,,2010,4,t,,1,30
8209555,183975,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Microgobius,Microgobius curtus,"Ginsburg, 1939",Low-crested Goby,LC,3.1,,,,2010,4,t,,0,6
8209737,183976,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Liopropoma,Liopropoma fasciatum,Bussing 1980,Wrasse ass bass,LC,3.1,,,,2010,4,t,,25,250
8209909,183977,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,POLYNEMIDAE,Polydactylus,Polydactylus opercularis,"(Gill, 1863)",Yellow bobo,LC,3.1,,,,2010,4,t,,0,20
8210102,183978,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Serranus,Serranus aequidens,Gilbert 1890,Deepwater serrano,LC,3.1,,,,2010,4,t,,75,265
8210269,183979,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Barbulifer,Barbulifer mexicanus,"Hoese &amp; Larson, 1985",Saddlebanded goby,DD,3.1,,,,2010,4,t,,0,20
8210547,183980,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Plagiotremus,Plagiotremus azaleus,"(Jordan &amp; Bollman, 1890)",Sabertooth Blenny,LC,3.1,,,,2010,3,t,,2,25
8210729,183981,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Gobioides,Gobioides peruanus,"(Steindachner, 1880)",Peruvian eelgoby,LC,3.1,,,,2010,4,t,,1,45
8210911,183982,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,ARGENTINIDAE,Argentina,Argentina aliceae,"Cohen &amp; Atsaides, 1969",Alice Argentina,LC,3.1,,,,2010,4,t,,90,310
8211146,183983,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Microgobius,Microgobius crocatus,"Birdsong, 1968",Yellow-spotted Goby,LC,3.1,,,,2010,4,t,,0,6
8211343,183984,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Bairdiella,Bairdiella armata,"Gill, 1863",Armed croaker,LC,3.1,,,,2010,3,t,,1,20
8211506,183985,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,Thalassoma grammaticum,"Gilbert, 1890",Sunset wrasse,LC,3.1,,,,2010,3,t,,0,65
8211696,183986,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,ARIIDAE,Bagre,Bagre pinnimaculatus,"(Steindachner, 1877)",Long-barbeled Sea Catfish,LC,3.1,,,,2010,4,t,,0,20
8211875,183987,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Evermannia,Evermannia longipinnis,"(Steindachner, 1879)",Enigmatic goby,DD,3.1,,,,2010,4,t,,0,3
8211998,183988,ANIMALIA,CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,PARALICHTHYIDAE,Citharichthys,Citharichthys platophrys,"Gilbert, 1891",Small sandab,LC,3.1,,,,2010,4,t,,20,145
8212175,183989,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Menticirrhus,Menticirrhus paitensis,"Hildebrand, 1946",Paita kingcroaker,LC,3.1,,,,2010,4,t,,1,20
8212360,183990,ANIMALIA,CHORDATA,ACTINOPTERYGII,BELONIFORMES,EXOCOETIDAE,Exocoetus,Exocoetus peruvianus,(Parin &amp; Shakhovskoy 2000),Peruvian Flyingfish,DD,3.1,,,,2010,4,t,,0,5
8212524,183991,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,MALACANTHIDAE,Caulolatilus,Caulolatilus princeps,"(Jenyns, 1840)",Ocean whitefish,LC,3.1,,,,2010,4,t,,3,150
8212773,183993,ANIMALIA,CHORDATA,ACTINOPTERYGII,BELONIFORMES,HEMIRAMPHIDAE,Hyporhamphus,Hyporhamphus rosae,"(Jordan &amp; Gilbert, 1880)",California Halfbeak,DD,3.1,,,,2010,4,t,,0,5
8213024,183994,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,SCORPAENIDAE,Scorpaenodes,Scorpaenodes xyris,"(Jordan &amp; Gilbert, 1882)",Rainbow Scorpionfish,LC,3.1,,,,2010,4,t,,1,50
8213206,183995,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Ophioscion,Ophioscion vermicularis,"(Günther, 1867)",Vermiculated croaker,LC,3.1,,,,2010,4,t,,1,20
8213395,183996,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Cynoscion,Cynoscion phoxocephalus,"Jordan &amp; Gilbert, 1882",Sharpnose corvina,LC,3.1,,,,2010,4,t,,1,30
8213578,183997,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Ophioscion,Ophioscion imiceps,"(Jordan &amp; Gilbert, 1882)",Blinkard croaker,LC,3.1,,,,2010,4,t,,1,20
8213749,183998,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Ophidion,Ophidion iris,"Breder, 1936",Brighteye cusk-eel,LC,3.1,,,,2010,4,t,,2,85
8213858,183999,ANIMALIA,CHORDATA,ACTINOPTERYGII,GOBIESOCIFORMES,GOBIESOCIDAE,Tomicodon,Tomicodon prodomus,"Briggs, 1969",Ecuadorian Clingfish,DD,3.1,,,,2010,4,t,,0,5
8214006,184000,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,ENGRAULIDAE,Anchoa,Anchoa starksi,"(Gilbert &amp; Pierson, 1898)",Starks's Anchovy,LC,3.1,,,,2010,4,t,,0,10
8214213,184001,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,Labrisomus,Labrisomus socorroensis,"Hubbs, 1953",Misspelled Blenny,VU,3.1,D2,,,2010,4,t,,1,10
8214355,184002,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Lythrypnus,Lythrypnus solanensis,"Acero P., 1981",Sola's Goby,DD,3.1,,,,2010,4,t,,60,100
8214455,184003,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CARANGIDAE,Trachinotus,Trachinotus stilbe,"(Jordan &amp; McGregor, 1898)",Steel Pompano,LC,3.1,,,,2010,4,t,,0,25
8214640,184004,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAENOPSIDAE,Chaenopsis,Chaenopsis schmitti,"Böhlke, 1957",Yellow-mouth pikeblenny,VU,3.1,D2,,,2010,4,t,,5,30
8214790,184005,ANIMALIA,CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Lepophidium,Lepophidium pardale,"(Gilbert, 1890)",Leopard cusk eel,LC,3.1,,,,2010,4,t,,6,90
8215189,184006,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,URANOSCOPIDAE,Kathetostoma,Kathetostoma averruncus,"Jordan &amp; Bollman, 1890",Smooth Stargazer,LC,3.1,,,,2010,4,t,,15,600
8215541,184007,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,ATHERINOPSIDAE,Atherinella,Atherinella eriarcha,"Jordan &amp; Gilbert, 1882",Longfin silverside,LC,3.1,,,,2010,4,t,,0,10
8215880,184008,ANIMALIA,CHORDATA,ACTINOPTERYGII,BELONIFORMES,EXOCOETIDAE,Cheilopogon,Cheilopogon xenopterus,(Gilbert 1890),Whitetip flyingfish (FB),LC,3.1,,,,2010,4,t,,0,5
8216318,184009,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,Axoclinus,Axoclinus lucillae,"Fowler, 1944",Panama triplefin,LC,3.1,,,,2010,4,t,,1,20
8217133,184010,ANIMALIA,CHORDATA,ACTINOPTERYGII,BELONIFORMES,EXOCOETIDAE,Cypselurus,Cypselurus callopterus,(Günther 1866),Ornamented flyingfish (FB),LC,3.1,,,,2010,4,t,,0,5
8217590,184011,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Barbulifer,Barbulifer pantherinus,"(Pellegrin, 1901)",Panther goby,DD,3.1,,,,2010,4,t,,0,32
8217965,184012,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,DACTYLOSCOPIDAE,Gillellus,Gillellus semicinctus,"Gilbert, 1890",Half-banded Stargazer,LC,3.1,,,,2010,4,t,,5,137
8218303,184013,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Parrella,Parrella maxillaris,"Ginsburg, 1938",Doublestripe goby,LC,3.1,,,,2010,4,t,,8,40
8218659,184014,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAENOPSIDAE,Coralliozetus,Coralliozetus boehlkei,"Stephens, 1963",Barcheek blenny,LC,3.1,,,,2010,4,t,,1,5
8218939,184015,ANIMALIA,CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,SCORPAENIDAE,Pontinus,Pontinus clemensi,Fitch 1955,Mottled scorpionfish (FB),LC,3.1,,,,2010,4,t,,50,110
8219255,184016,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,KYPHOSIDAE,Girella,Girella nigricans,"(Ayres, 1860)",Rudderfish,LC,3.1,,,,2010,3,t,,0,32
8219600,184017,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,POMACENTRIDAE,Azurina,Azurina eupalama,"Heller &amp; Snodgrass, 1903",Galapagos Damsel,CR,3.1,"B1ab(i,ii,iv,v)+2ab(i,ii,iv,v)",t,,2010,4,t,,5,30
8219964,184018,ANIMALIA,CHORDATA,ACTINOPTERYGII,TETRAODONTIFORMES,TETRAODONTIDAE,Sphoeroides,Sphoeroides kendalli,"Meek &amp; Hildebrand, 1928",Slick Puffer,LC,3.1,,,,2010,4,t,,1,20
8220286,184019,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Stellifer,Stellifer illecebrosus,"Gilbert, 1898",Silver stardrum,LC,3.1,,,,2010,4,t,,1,30
8220762,184020,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAENOPSIDAE,Emblemaria,Emblemaria walkeri,"Stephens, 1963",Elusive Signal Blenny,DD,3.1,,,,2010,4,t,,5,30
8221141,184021,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,HAEMULIDAE,Haemulopsis,Haemulopsis elongatus,"(Steindachner, 1879)",Elongate grunt,LC,3.1,,,,2010,4,t,,0,66
8221520,184022,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Hypsoblennius,Hypsoblennius caulopus,"(Gilbert, 1898)",Tidepool Blenny,DD,3.1,,,,2010,4,t,,1,5
8221960,184023,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,HAEMULIDAE,Conodon,Conodon serrifer,"Jordan &amp; Gilbert, 1882",Serrated grunt,LC,3.1,,,,2010,4,t,,5,72
8222378,184024,ANIMALIA,CHORDATA,ACTINOPTERYGII,GADIFORMES,MORIDAE,Physiculus,Physiculus talarae,"Hildebrand &amp; Barton, 1949",Peruvian Mora,LC,3.1,,,,2010,4,t,,0,330
8222829,184025,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Umbrina,Umbrina galapagorum,"Steindachner, 1878",Galápagos drum,VU,3.1,D2,,,2010,4,t,,1,20
8223129,184026,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,CONGRIDAE,Heteroconger,Heteroconger pellegrini,"Castle, 1999",Speckled garden eel,LC,3.1,,,,2010,4,t,,5,30
8223483,184027,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE,Ophichthus,Ophichthus melope,"McCosker &amp; Rosenblatt, 1998",Black-pored snake-eel,LC,3.1,,,,2010,4,t,,100,244
8223759,184028,ANIMALIA,CHORDATA,ACTINOPTERYGII,GOBIESOCIFORMES,GOBIESOCIDAE,Gobiesox,Gobiesox aethus,"(Briggs, 1951)",Clarion clingfish,VU,3.1,D2,,,2010,4,t,,0,10
8224079,184029,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Lythrypnus,Lythrypnus zebra,"(Gilbert, 1890)",Zebra goby,LC,3.1,,,,2010,4,t,,1,100
8224946,184030,ANIMALIA,CHORDATA,ACTINOPTERYGII,GOBIESOCIFORMES,GOBIESOCIDAE,Tomicodon,Tomicodon abuelorum,"Szelistowski, 1990",Grandparents Clingfish,EN,3.1,"B1ab(i,iii)",,,2010,2,t,,0,5
8225085,184031,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,DACTYLOSCOPIDAE,Myxodagnus,Myxodagnus macrognathus,"Hildebrand, 1946",Longjaw Stargazer,LC,3.1,,,,2010,4,t,,1,20
8225276,184032,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Larimus,Larimus acclivis,"Jordan &amp; Bristol, 1898",Steeplined drum,LC,3.1,,,,2010,4,t,,1,60
8225459,184033,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Pareques,Pareques lanfeari,"(Barton, 1947)",Royal highhat,LC,3.1,,,,2010,4,t,,5,60
